tenure,Contract,MonthlyCharges,TotalCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,OnlineSecurity_No,services_count,tenure_group,avg_charge_per_month
3,0.0,55.35,165.2,False,True,False,2,0,55.06666666666666
25,0.0,95.7,2338.35,True,False,True,3,3,93.534
1,0.0,46.3,46.3,False,True,True,0,0,46.3
45,0.0,81.3,3541.1,False,False,False,5,3,78.69111111111111
51,0.0,84.2,4146.05,True,True,True,2,4,81.29509803921569
55,0.0,20.0,1087.25,False,False,False,0,4,19.76818181818182
38,0.0,66.15,2522.4,False,False,False,3,3,66.37894736842105
2,0.0,45.85,81.0,False,False,True,0,0,40.5
38,0.0,19.6,717.3,False,True,False,0,3,18.876315789473683
34,0.0,49.8,1734.2,False,True,True,1,3,51.00588235294118
70,1.0,101.75,7069.3,True,True,True,3,4,100.99
13,1.0,55.15,742.9,False,False,False,2,2,57.14615384615384
39,0.0,75.25,3017.65,True,True,True,0,3,77.37564102564103
61,1.0,103.95,6423.0,True,True,True,4,4,105.29508196721312
12,0.0,100.15,1164.3,True,False,True,3,1,97.025
41,2.0,99.65,4220.35,True,False,True,4,3,102.93536585365854
21,0.0,73.7,1558.7,True,True,True,0,2,74.22380952380952
55,1.0,50.05,2743.45,False,False,True,3,4,49.880909090909086
69,2.0,60.25,4055.5,False,False,False,5,4,58.77536231884058
26,0.0,105.75,2710.25,True,True,True,4,3,104.2403846153846
69,1.0,87.3,6055.55,True,False,False,3,4,87.76159420289855
18,0.0,48.35,810.7,False,True,True,3,2,45.03888888888889
47,0.0,54.25,2538.2,False,True,True,1,3,54.00425531914893
72,2.0,85.3,6129.2,False,False,False,6,4,85.12777777777778
33,0.0,50.0,1750.85,False,True,True,4,3,53.056060606060605
2,0.0,24.4,36.55,False,False,True,0,0,18.275
72,2.0,90.95,6652.45,False,False,False,6,4,92.39513888888888
37,0.0,72.25,2575.45,True,False,True,0,3,69.60675675675675
62,0.0,96.1,6019.35,True,False,True,3,4,97.08629032258064
71,2.0,19.85,1379.6,False,False,False,0,4,19.43098591549296
23,0.0,55.3,1284.2,False,False,True,2,2,55.83478260869565
16,1.0,20.1,296.15,False,False,False,0,2,18.509375
9,0.0,69.5,653.25,False,False,False,4,1,72.58333333333333
17,2.0,25.15,412.6,False,False,False,0,2,24.27058823529412
4,0.0,20.95,85.5,False,False,False,0,0,21.375
1,0.0,49.55,49.55,False,True,False,1,0,49.55
24,0.0,79.65,1928.7,True,False,True,1,2,80.3625
1,0.0,71.25,71.25,True,True,True,0,0,71.25
72,2.0,113.8,7845.8,True,False,False,6,4,108.96944444444443
72,2.0,24.55,1750.7,False,True,False,0,4,24.31527777777778
11,0.0,19.7,216.2,False,False,False,0,1,19.654545454545453
9,0.0,20.25,178.5,False,False,False,0,1,19.83333333333333
2,0.0,50.15,115.1,False,False,True,1,0,57.55
60,1.0,100.5,6029.0,True,False,True,3,4,100.48333333333332
29,0.0,95.9,2745.2,True,True,True,3,3,94.66206896551724
49,2.0,74.45,3721.9,False,False,True,4,4,75.95714285714286
30,0.0,104.1,3121.1,True,True,True,4,3,104.03666666666666
53,1.0,19.05,990.45,False,False,False,0,4,18.687735849056605
39,2.0,25.0,1004.35,False,False,False,0,3,25.752564102564104
9,0.0,19.05,157.65,False,False,False,0,1,17.516666666666666
39,1.0,81.9,3219.75,True,True,True,2,3,82.5576923076923
8,0.0,69.7,572.85,True,True,True,0,1,71.60625
51,1.0,90.15,4554.85,True,True,True,2,4,89.31078431372549
71,2.0,25.35,1847.55,False,False,False,0,4,26.021830985915493
71,2.0,24.65,1766.75,False,False,False,0,4,24.883802816901408
70,2.0,19.55,1462.05,False,False,False,0,4,20.88642857142857
1,0.0,25.25,25.25,False,True,True,0,0,25.25
38,2.0,60.0,2193.2,False,False,False,5,3,57.71578947368421
28,0.0,89.9,2433.5,True,False,True,3,3,86.91071428571429
32,0.0,19.4,641.15,False,False,False,0,3,20.0359375
49,2.0,49.8,2398.4,False,False,True,1,4,48.946938775510205
37,2.0,24.1,861.85,False,False,False,0,3,23.293243243243243
10,0.0,54.25,583.0,False,True,True,2,1,58.3
67,1.0,109.9,7332.4,True,False,False,5,4,109.43880597014925
7,1.0,35.5,249.55,False,False,True,2,1,35.65
51,1.0,87.55,4475.9,True,False,True,2,4,87.7627450980392
9,0.0,45.15,416.45,False,True,True,0,1,46.27222222222222
9,0.0,88.4,788.6,True,False,True,2,1,87.62222222222222
4,0.0,50.8,202.3,False,False,True,1,0,50.575
71,2.0,99.0,6994.6,True,True,False,4,4,98.51549295774647
50,0.0,84.4,4116.15,True,False,True,1,4,82.323
24,2.0,96.55,2263.45,True,True,True,3,2,94.31041666666664
22,1.0,59.75,1374.35,False,False,False,2,2,62.470454545454544
44,0.0,111.5,4915.15,True,True,False,5,3,111.70795454545454
33,0.0,24.25,838.5,False,False,False,0,3,25.40909090909091
1,0.0,75.1,75.1,True,True,True,0,0,75.1
54,1.0,70.15,3715.65,False,False,True,2,4,68.80833333333334
42,0.0,101.75,4273.45,True,True,True,3,3,101.74880952380953
1,0.0,45.8,45.8,False,True,True,0,0,45.8
1,0.0,20.5,20.5,False,False,False,0,0,20.5
30,1.0,70.4,2044.75,False,True,False,4,3,68.15833333333333
1,0.0,30.55,30.55,False,False,True,1,0,30.55
16,0.0,84.9,1398.25,False,True,False,5,2,87.390625
1,0.0,20.1,20.1,False,False,False,0,0,20.1
9,0.0,40.65,328.95,False,False,True,2,1,36.55
46,0.0,101.0,4680.05,True,True,True,3,3,101.74021739130436
1,0.0,69.1,69.1,True,True,True,0,0,69.1
71,2.0,54.5,3778.2,False,False,False,2,4,53.21408450704225
43,0.0,75.35,3161.4,True,False,True,0,3,73.52093023255814
50,1.0,44.45,2188.45,False,False,False,3,4,43.769
13,0.0,75.0,999.45,True,False,True,0,2,76.88076923076923
19,1.0,100.0,1888.65,True,False,True,4,2,99.40263157894738
41,0.0,98.05,3990.6,True,False,True,3,3,97.33170731707315
1,0.0,71.15,71.15,True,True,True,0,0,71.15
24,0.0,54.15,1240.25,False,False,True,4,2,51.677083333333336
40,1.0,63.9,2635.0,False,False,True,2,3,65.875
3,0.0,69.15,235.0,False,False,True,3,0,78.33333333333333
37,1.0,64.65,2347.85,False,False,False,2,3,63.4554054054054
67,2.0,108.75,7156.2,True,False,False,5,4,106.8089552238806
32,0.0,98.85,3089.6,True,True,True,3,3,96.55
6,0.0,49.15,270.8,False,True,True,1,0,45.13333333333333
32,0.0,89.6,2901.8,True,True,False,2,3,90.68125
59,0.0,83.25,4949.1,True,True,True,2,4,83.88305084745764
30,1.0,70.25,2198.9,False,False,True,4,3,73.29666666666667
20,0.0,19.4,374.5,False,True,False,0,2,18.725
27,2.0,24.5,761.95,False,True,False,0,3,28.22037037037037
20,0.0,79.15,1520.9,True,True,False,1,2,76.045
9,1.0,20.1,190.25,False,False,False,0,1,21.13888888888889
68,1.0,73.0,5163.0,False,False,False,4,4,75.92647058823529
69,2.0,61.4,4059.85,False,False,False,2,4,58.83840579710145
26,0.0,84.3,2281.6,True,False,True,2,3,87.75384615384615
69,2.0,19.9,1356.7,False,False,False,0,4,19.66231884057971
11,2.0,20.4,231.45,False,False,False,0,1,21.04090909090909
1,0.0,50.75,50.75,False,False,True,0,0,50.75
10,1.0,20.45,242.4,False,False,False,0,1,24.24
55,1.0,75.75,4264.25,False,False,False,4,4,77.53181818181818
44,1.0,65.4,2774.55,False,True,False,3,3,63.05795454545455
46,0.0,80.4,3605.2,True,True,True,1,3,78.37391304347825
69,2.0,59.75,4069.9,False,False,False,3,4,58.984057971014494
11,0.0,78.5,874.2,True,True,True,1,1,79.47272727272728
11,0.0,102.0,1145.35,True,True,True,3,1,104.12272727272726
29,0.0,48.95,1323.7,False,False,True,1,3,45.6448275862069
57,0.0,99.65,5497.05,True,True,False,3,4,96.43947368421053
28,1.0,18.25,534.7,False,False,False,0,3,19.09642857142857
42,0.0,54.55,2455.05,False,False,False,2,3,58.45357142857144
2,0.0,20.65,38.7,False,False,False,0,0,19.35
23,1.0,40.65,947.4,False,False,False,3,2,41.19130434782608
18,0.0,20.45,357.0,False,False,False,0,2,19.83333333333333
62,1.0,24.8,1476.25,False,False,False,0,4,23.81048387096774
1,0.0,70.8,70.8,True,False,True,0,0,70.8
16,0.0,89.05,1448.6,True,False,True,2,2,90.5375
3,0.0,96.6,291.9,True,True,True,2,0,97.3
67,1.0,88.8,5903.15,False,False,False,6,4,88.10671641791045
62,2.0,20.05,1201.65,False,False,False,0,4,19.381451612903227
57,0.0,104.5,5921.35,True,False,True,4,4,103.88333333333334
2,0.0,69.8,146.65,True,True,True,0,0,73.325
23,2.0,77.15,1759.4,False,False,False,4,2,76.49565217391304
25,2.0,35.05,844.45,False,False,False,2,3,33.778
72,2.0,108.1,7774.05,True,False,True,5,4,107.97291666666666
2,0.0,84.05,134.05,True,True,True,1,0,67.025
8,1.0,20.2,140.95,False,False,False,0,1,17.61875
5,0.0,50.6,249.95,False,False,True,0,0,49.99
35,0.0,49.2,1701.65,False,True,True,3,3,48.61857142857143
24,1.0,24.6,592.65,False,True,False,0,2,24.69375
2,0.0,71.65,135.75,True,True,True,0,0,67.875
72,2.0,104.9,7732.65,True,False,False,5,4,107.39791666666666
41,0.0,106.5,4282.4,True,True,False,5,3,104.44878048780488
4,0.0,49.35,219.65,False,True,False,1,0,54.9125
26,1.0,75.5,2018.1,True,False,True,1,3,77.61923076923077
7,0.0,94.25,669.0,True,True,True,3,1,95.57142857142856
1,0.0,68.95,68.95,True,True,True,0,0,68.95
4,0.0,58.5,224.85,False,False,True,2,0,56.2125
48,2.0,78.9,3771.5,False,False,True,5,3,78.57291666666667
2,0.0,93.85,196.75,True,True,True,2,0,98.375
12,1.0,79.2,943.85,False,True,False,5,1,78.65416666666667
60,0.0,109.45,6572.85,True,False,False,5,4,109.5475
55,2.0,59.2,3175.85,False,True,False,3,4,57.74272727272727
1,0.0,29.15,29.15,False,False,True,1,0,29.15
1,0.0,20.05,20.05,False,False,False,0,0,20.05
4,0.0,76.05,318.9,True,True,True,0,0,79.725
1,0.0,24.45,24.45,False,False,True,0,0,24.45
42,2.0,66.5,2762.75,False,False,True,3,3,65.7797619047619
1,0.0,49.55,49.55,False,False,False,1,0,49.55
7,0.0,89.35,631.85,True,False,True,2,1,90.26428571428572
3,0.0,73.6,232.5,True,False,True,1,0,77.5
72,2.0,82.65,5919.35,False,False,False,5,4,82.21319444444445
15,0.0,49.0,749.25,False,True,True,0,2,49.95
4,0.0,80.35,307.4,True,True,True,1,0,76.85
11,1.0,25.2,245.15,False,True,False,0,1,22.286363636363635
5,0.0,25.45,134.75,False,False,False,0,0,26.95
1,0.0,55.8,55.8,False,True,False,2,0,55.8
72,2.0,110.9,8240.85,True,False,False,5,4,114.45625
55,0.0,77.75,4266.4,True,False,True,1,4,77.57090909090908
40,0.0,26.2,1077.5,False,True,False,0,3,26.9375
57,2.0,19.9,1115.6,False,False,False,0,4,19.5719298245614
1,0.0,79.05,79.05,True,True,True,1,0,79.05
1,0.0,95.0,95.0,True,True,False,3,0,95.0
1,0.0,25.2,25.2,False,False,True,0,0,25.2
52,1.0,80.85,4079.55,False,True,True,4,4,78.45288461538462
41,0.0,98.4,4187.75,True,True,True,3,3,102.14024390243902
43,1.0,56.35,2391.15,False,False,True,1,3,55.608139534883726
47,2.0,19.3,890.5,False,False,False,0,3,18.9468085106383
3,0.0,50.4,137.25,False,False,True,0,0,45.75
66,2.0,79.4,5154.6,False,False,False,5,4,78.10000000000001
55,2.0,55.25,3119.9,False,False,True,2,4,56.72545454545455
29,1.0,19.1,529.5,False,False,False,0,3,18.25862068965517
12,0.0,84.05,966.55,True,True,True,1,1,80.54583333333333
66,0.0,105.2,6936.85,True,True,True,4,4,105.10378787878788
35,0.0,101.4,3496.3,True,True,True,3,3,99.89428571428572
10,0.0,89.8,914.3,True,True,True,2,1,91.43
27,0.0,75.75,1929.0,True,False,True,0,3,71.44444444444444
58,0.0,95.3,5817.7,True,True,True,3,4,100.3051724137931
54,2.0,109.75,6110.2,True,False,False,6,4,113.15185185185184
9,0.0,19.85,178.8,False,False,False,0,1,19.866666666666667
2,1.0,19.3,28.3,False,False,False,0,0,14.15
6,0.0,69.1,435.0,True,True,True,0,0,72.5
26,0.0,91.25,2351.8,True,True,True,2,3,90.45384615384616
9,0.0,20.25,186.15,False,False,False,0,1,20.683333333333334
8,0.0,54.75,445.85,False,False,True,2,1,55.73125
12,0.0,81.45,912.0,True,True,True,1,1,76.0
15,0.0,49.1,679.55,False,True,True,0,2,45.30333333333333
43,1.0,80.2,3581.6,False,True,False,4,3,83.29302325581395
42,0.0,100.3,4222.95,True,True,True,3,3,100.54642857142856
31,0.0,65.25,1994.3,False,False,False,3,3,64.33225806451613
66,2.0,90.95,5930.05,True,False,False,3,4,89.84924242424243
18,0.0,85.45,1505.85,True,True,True,2,2,83.65833333333333
1,0.0,20.0,20.0,False,False,False,0,0,20.0
61,2.0,94.1,5638.3,True,True,True,3,4,92.43114754098362
10,0.0,79.85,797.25,True,True,True,1,1,79.725
1,0.0,71.65,71.65,True,True,True,0,0,71.65
18,0.0,73.55,1359.45,True,True,True,1,2,75.525
24,0.0,104.65,2542.45,True,True,True,4,2,105.93541666666664
3,0.0,19.3,54.7,False,False,False,0,0,18.23333333333333
50,1.0,20.15,989.05,False,False,False,0,4,19.781
1,0.0,44.55,44.55,False,True,True,0,0,44.55
2,0.0,54.45,87.3,False,False,False,2,0,43.65
17,1.0,19.65,351.55,False,False,False,0,2,20.679411764705883
69,2.0,105.0,7297.75,True,True,True,4,4,105.7644927536232
72,2.0,88.7,6301.7,False,False,False,6,4,87.52361111111111
3,0.0,74.25,210.3,True,True,True,0,0,70.10000000000001
50,2.0,75.15,3822.45,False,False,False,4,4,76.449
53,2.0,20.25,1048.45,False,False,False,0,4,19.782075471698118
58,2.0,109.1,6393.65,True,False,False,5,4,110.2353448275862
46,1.0,30.75,1489.3,False,False,False,1,3,32.37608695652174
72,0.0,112.9,8061.5,True,False,False,6,4,111.96527777777776
1,0.0,74.2,74.2,True,True,True,0,0,74.2
6,0.0,94.05,518.75,True,False,True,3,0,86.45833333333333
72,2.0,78.85,5763.15,False,False,False,5,4,80.04374999999999
4,0.0,55.3,238.5,False,False,True,1,0,59.625
52,2.0,19.35,1031.7,False,False,False,0,4,19.84038461538461
0,2.0,25.35,0.0,False,False,False,0,0,0.0
2,1.0,20.45,34.8,False,False,False,0,0,17.4
65,2.0,19.35,1319.95,False,False,False,0,4,20.30692307692308
43,0.0,101.0,4388.4,True,True,True,3,3,102.05581395348835
4,0.0,100.2,420.2,True,True,True,3,0,105.05
25,1.0,89.05,2177.45,True,True,False,2,3,87.098
51,1.0,78.65,3950.85,False,False,True,4,4,77.46764705882353
12,0.0,74.75,827.05,False,False,True,3,1,68.92083333333333
57,1.0,70.1,3913.3,False,False,False,3,4,68.65438596491228
24,1.0,19.9,533.5,False,False,False,0,2,22.229166666666668
64,1.0,58.35,3756.45,False,False,True,2,4,58.69453125
4,1.0,105.65,443.9,True,True,True,5,0,110.975
26,0.0,100.5,2599.95,True,False,True,3,3,99.99807692307692
15,0.0,20.05,284.3,False,False,False,0,2,18.953333333333333
64,2.0,25.65,1740.8,False,False,False,0,4,27.2
36,0.0,96.5,3436.1,True,True,True,3,3,95.44722222222222
27,0.0,95.0,2462.55,True,False,True,2,3,91.20555555555556
1,0.0,70.85,70.85,True,False,True,0,0,70.85
35,1.0,85.95,3110.1,False,False,False,5,3,88.86
4,0.0,73.9,280.85,True,True,True,1,0,70.2125
8,0.0,45.45,411.75,False,True,True,0,1,51.46875
10,0.0,20.0,198.6,False,False,False,0,1,19.86
2,0.0,49.2,103.7,False,False,True,1,0,51.85
58,2.0,109.45,6144.55,True,False,False,5,4,105.94051724137933
51,2.0,83.25,4089.45,False,False,False,6,4,80.18529411764706
46,2.0,19.25,864.2,False,False,False,0,3,18.78695652173913
1,0.0,19.65,19.65,False,False,False,0,0,19.65
46,0.0,72.8,3249.4,True,False,True,0,3,70.63913043478261
50,0.0,109.65,5405.8,True,False,False,5,4,108.116
53,0.0,65.0,3363.8,False,False,True,3,4,63.46792452830189
61,0.0,114.1,7132.15,True,True,True,5,4,116.92049180327868
5,0.0,20.65,93.55,False,False,False,0,0,18.71
47,1.0,86.95,4138.9,False,False,False,6,3,88.06170212765957
54,1.0,94.75,5121.75,True,False,True,3,4,94.84722222222224
19,0.0,25.35,566.1,False,False,True,0,2,29.794736842105262
26,2.0,105.45,2715.3,True,True,True,5,3,104.4346153846154
70,2.0,25.4,1782.05,False,False,False,0,4,25.457857142857144
17,0.0,102.55,1742.5,True,True,True,4,2,102.5
30,0.0,100.2,2983.8,True,True,True,3,3,99.46
1,0.0,24.0,24.0,False,False,False,0,0,24.0
19,2.0,25.6,485.9,False,False,False,0,2,25.573684210526316
26,2.0,73.5,1905.7,False,False,True,4,3,73.29615384615384
21,0.0,74.05,1565.7,True,False,True,1,2,74.55714285714286
50,1.0,98.25,4858.7,True,True,True,3,4,97.174
68,1.0,54.4,3723.65,False,True,False,4,4,54.75955882352941
3,0.0,101.55,298.35,True,False,True,3,0,99.45
9,0.0,103.1,970.45,True,True,True,4,1,107.82777777777778
51,2.0,34.2,1782.0,False,False,False,2,4,34.94117647058823
9,0.0,43.75,405.7,False,True,True,0,1,45.077777777777776
41,1.0,111.95,4534.9,True,True,True,5,3,110.60731707317072
22,0.0,100.65,2415.95,True,True,True,3,2,109.81590909090907
21,1.0,55.95,1157.05,False,True,False,4,2,55.09761904761905
71,2.0,116.05,8297.5,True,False,False,6,4,116.8661971830986
1,0.0,45.75,45.75,False,True,True,0,0,45.75
26,1.0,82.0,2083.1,False,False,True,4,3,80.11923076923077
71,2.0,65.15,4681.75,False,False,False,3,4,65.94014084507042
4,0.0,44.8,176.2,False,False,True,0,0,44.05
12,0.0,79.8,1001.2,True,True,False,1,1,83.43333333333334
18,0.0,88.85,1594.75,True,True,True,2,2,88.59722222222223
3,0.0,74.95,212.4,True,True,True,0,0,70.8
72,1.0,106.85,7677.4,True,False,False,4,4,106.63055555555556
11,0.0,74.95,815.5,True,True,True,1,1,74.13636363636364
1,0.0,80.15,80.15,True,False,True,1,0,80.15
13,1.0,19.3,259.65,False,False,False,0,2,19.97307692307692
72,1.0,109.25,8109.8,True,True,True,5,4,112.63611111111112
42,1.0,56.1,2386.85,False,False,False,1,3,56.8297619047619
17,0.0,19.7,340.35,False,False,False,0,2,20.02058823529412
7,0.0,51.3,419.35,False,False,True,1,1,59.90714285714286
68,2.0,118.6,7990.05,True,False,False,6,4,117.50073529411765
56,2.0,24.15,1402.25,False,False,False,0,4,25.040178571428573
38,1.0,20.3,749.35,False,False,False,0,3,19.719736842105263
72,2.0,115.5,8425.15,True,True,False,6,4,117.01597222222222
48,1.0,25.05,1171.5,False,False,False,0,3,24.40625
52,0.0,109.1,5647.95,True,True,False,5,4,108.61442307692307
35,1.0,19.65,708.8,False,False,False,0,3,20.25142857142857
67,2.0,111.3,7567.2,True,False,True,5,4,112.94328358208956
1,0.0,29.9,29.9,False,False,False,1,0,29.9
53,0.0,80.6,4348.1,True,False,True,2,4,82.03962264150944
34,0.0,20.8,635.9,False,False,False,0,3,18.70294117647059
3,0.0,35.2,108.95,False,False,True,1,0,36.31666666666667
1,0.0,78.8,78.8,True,True,True,1,0,78.8
19,0.0,89.95,1682.4,True,False,True,3,2,88.54736842105264
60,2.0,116.05,6925.9,True,False,False,6,4,115.43166666666666
11,2.0,19.55,223.15,False,False,False,0,1,20.286363636363635
47,0.0,106.4,5127.95,True,True,True,4,3,109.10531914893616
18,0.0,49.4,874.8,False,True,False,1,2,48.6
60,2.0,115.25,6758.45,True,False,False,6,4,112.64083333333332
72,2.0,24.8,1874.3,False,False,False,0,4,26.031944444444445
39,1.0,19.9,791.15,False,False,False,0,3,20.28589743589744
59,1.0,81.25,4639.45,True,False,False,2,4,78.63474576271186
2,0.0,69.95,143.9,True,False,True,0,0,71.95
1,0.0,69.1,69.1,True,True,True,0,0,69.1
20,0.0,90.2,1776.55,True,True,True,2,2,88.8275
6,0.0,93.55,536.4,True,False,True,2,0,89.39999999999999
71,2.0,86.4,6172.0,True,False,True,2,4,86.92957746478874
24,0.0,66.3,1559.45,False,False,False,3,2,64.97708333333334
67,0.0,94.65,6079.0,True,False,True,2,4,90.73134328358208
1,0.0,80.85,80.85,True,False,True,1,0,80.85
48,1.0,82.05,4029.95,True,False,True,1,3,83.95729166666666
37,1.0,72.1,2658.4,False,False,True,3,3,71.84864864864865
11,0.0,34.7,383.55,False,False,True,2,1,34.86818181818182
3,0.0,20.55,51.15,False,False,False,0,0,17.05
18,0.0,95.95,1745.5,True,False,True,3,2,96.97222222222224
50,1.0,44.8,2230.85,False,False,True,0,4,44.617
67,1.0,109.4,7281.6,True,True,False,5,4,108.68059701492538
25,0.0,71.05,1837.7,False,False,False,4,3,73.508
2,0.0,78.55,149.55,True,True,True,1,0,74.775
9,0.0,19.7,180.7,False,False,False,0,1,20.077777777777776
10,1.0,40.25,411.45,False,False,False,3,1,41.145
70,2.0,19.85,1328.35,False,False,False,0,4,18.97642857142857
9,0.0,68.25,576.95,False,False,False,4,1,64.10555555555555
4,0.0,20.15,68.45,False,False,False,0,0,17.1125
2,0.0,50.95,123.05,False,False,False,1,0,61.525
1,0.0,78.65,78.65,True,True,True,1,0,78.65
19,0.0,25.15,468.35,False,False,True,0,2,24.65
7,0.0,20.25,174.7,False,False,False,0,1,24.957142857142856
1,0.0,42.9,42.9,False,True,True,0,0,42.9
1,0.0,44.0,44.0,False,True,True,0,0,44.0
9,1.0,20.25,172.35,False,False,False,0,1,19.15
3,0.0,34.25,139.35,False,False,False,2,0,46.45
9,0.0,58.5,539.85,False,False,False,5,1,59.98333333333333
5,0.0,55.8,300.4,False,False,False,2,0,60.08
56,1.0,88.9,4968.0,True,False,True,2,4,88.71428571428571
18,0.0,57.65,992.7,False,False,False,1,2,55.150000000000006
49,0.0,96.2,4718.25,True,True,True,2,4,96.29081632653062
70,2.0,79.15,5536.5,False,False,False,5,4,79.09285714285714
72,2.0,108.05,7806.6,True,False,True,5,4,108.425
6,0.0,74.4,434.1,True,True,True,1,0,72.35000000000001
17,0.0,94.8,1563.9,True,True,True,2,2,91.99411764705884
29,0.0,45.9,1332.4,False,True,True,2,3,45.9448275862069
6,0.0,105.3,545.2,True,True,True,4,0,90.86666666666667
63,2.0,102.6,6296.75,True,True,True,3,4,99.9484126984127
16,0.0,73.85,1284.2,True,False,True,0,2,80.2625
59,1.0,61.35,3645.5,False,False,True,2,4,61.78813559322034
3,0.0,57.55,161.45,False,True,True,2,0,53.81666666666666
8,0.0,29.25,226.95,False,False,True,1,1,28.36875
7,0.0,84.55,646.85,True,True,True,1,1,92.40714285714286
68,2.0,19.6,1441.65,False,False,False,0,4,21.20073529411765
68,2.0,111.75,7511.3,True,False,False,5,4,110.46029411764708
52,1.0,106.5,5621.85,True,True,True,4,4,108.1125
72,2.0,107.7,7919.8,True,False,False,5,4,109.99722222222222
32,1.0,19.3,593.2,False,False,False,0,3,18.5375
72,2.0,20.05,1423.65,False,False,False,0,4,19.772916666666667
1,0.0,69.95,69.95,True,False,True,0,0,69.95
42,1.0,63.7,2763.35,False,False,False,3,3,65.79404761904762
25,2.0,24.75,692.1,False,False,False,0,3,27.684
45,0.0,50.9,2298.55,False,False,False,1,3,51.07888888888889
43,1.0,60.4,2640.55,False,False,False,5,3,61.40813953488372
37,1.0,79.25,2911.8,False,False,False,4,3,78.6972972972973
20,0.0,85.8,1727.5,True,False,True,1,2,86.375
4,0.0,24.45,86.6,False,True,True,0,0,21.65
63,2.0,110.1,6705.7,True,False,False,6,4,106.43968253968254
3,0.0,90.7,237.65,True,False,True,2,0,79.21666666666667
66,2.0,25.3,1672.35,False,False,False,0,4,25.33863636363636
28,0.0,105.7,2979.5,True,True,True,4,3,106.41071428571428
8,0.0,85.2,695.75,True,True,True,1,1,86.96875
71,2.0,24.35,1654.6,False,False,False,0,4,23.304225352112677
1,0.0,24.25,24.25,False,True,True,0,0,24.25
72,2.0,25.1,1857.85,False,False,False,0,4,25.803472222222226
16,0.0,54.55,825.1,False,False,False,2,2,51.56875
66,2.0,96.6,6424.25,True,False,False,4,4,97.33712121212122
11,0.0,76.5,837.95,True,True,True,0,1,76.17727272727274
51,1.0,81.15,4126.2,False,False,False,5,4,80.90588235294118
8,0.0,38.5,330.8,False,True,False,2,1,41.35
14,0.0,92.9,1337.45,True,True,True,2,2,95.53214285714286
4,0.0,93.5,362.2,True,True,True,3,0,90.55
70,2.0,84.7,5991.05,False,False,False,5,4,85.58642857142857
70,2.0,66.0,4891.5,False,True,False,3,4,69.87857142857143
54,1.0,101.5,5373.1,True,False,True,3,4,99.50185185185184
28,0.0,74.9,2068.55,True,False,False,1,3,73.87678571428572
24,2.0,20.75,487.05,False,False,False,0,2,20.29375
69,2.0,61.45,4131.2,False,False,True,2,4,59.87246376811594
42,0.0,54.5,2301.15,False,False,False,2,3,54.78928571428572
2,0.0,69.6,131.65,True,True,True,0,0,65.825
39,0.0,99.75,4036.0,True,True,True,3,3,103.48717948717947
45,2.0,109.75,4900.65,True,False,True,5,3,108.90333333333332
72,2.0,80.85,5727.45,False,False,False,5,4,79.54791666666667
38,2.0,20.3,743.05,False,False,False,0,3,19.553947368421053
72,2.0,67.8,4804.65,False,False,False,4,4,66.73124999999999
1,0.0,24.05,24.05,False,False,False,0,0,24.05
72,2.0,19.8,1414.65,False,False,False,0,4,19.647916666666667
55,2.0,25.7,1443.65,False,False,False,0,4,26.24818181818182
51,1.0,56.15,2898.95,False,True,True,4,4,56.84215686274509
63,2.0,86.7,5309.5,False,False,False,6,4,84.27777777777777
1,0.0,20.4,20.4,False,False,False,0,0,20.4
23,2.0,19.65,451.55,False,False,False,0,2,19.632608695652173
1,0.0,50.55,50.55,False,True,True,1,0,50.55
2,0.0,54.35,117.05,False,False,True,1,0,58.525
52,0.0,108.1,5839.3,True,False,False,5,4,112.29423076923078
36,1.0,54.45,1893.5,False,False,False,1,3,52.59722222222222
1,0.0,45.35,45.35,False,False,True,0,0,45.35
28,1.0,59.0,1654.45,False,False,False,2,3,59.0875
7,1.0,69.45,477.05,False,True,False,4,1,68.15
14,0.0,100.55,1415.55,True,True,True,3,2,101.11071428571428
72,2.0,64.95,4546.0,False,False,False,6,4,63.138888888888886
1,0.0,20.5,20.5,False,False,False,0,0,20.5
10,0.0,18.85,163.2,False,False,False,0,1,16.32
42,1.0,19.8,849.9,False,False,False,0,3,20.235714285714284
7,0.0,25.05,189.95,False,False,True,0,1,27.135714285714283
4,0.0,74.8,321.9,True,False,True,1,0,80.475
72,2.0,114.3,8058.55,True,False,False,6,4,111.92430555555556
20,0.0,24.45,482.8,False,True,True,0,2,24.14
63,2.0,109.2,7049.75,True,False,False,6,4,111.90079365079364
56,2.0,45.05,2560.1,False,False,False,4,4,45.71607142857143
5,0.0,51.0,286.8,False,False,True,1,0,57.36
72,2.0,110.45,7982.5,True,False,True,5,4,110.86805555555556
68,0.0,84.65,5683.6,True,True,True,2,4,83.58235294117648
67,1.0,60.05,3994.05,False,False,False,3,4,59.61268656716418
8,0.0,44.65,369.15,False,False,True,0,1,46.14375
52,0.0,93.25,4631.7,True,False,True,3,4,89.07115384615385
18,0.0,20.25,401.95,False,False,False,0,2,22.33055555555556
59,2.0,25.45,1534.05,False,False,False,0,4,26.00084745762712
60,2.0,20.6,1093.0,False,False,False,0,4,18.216666666666665
7,0.0,94.1,701.3,True,True,True,2,1,100.18571428571428
59,1.0,34.8,1980.3,False,False,False,2,4,33.56440677966101
46,2.0,60.75,2893.4,False,False,False,5,3,62.9
